country,cabr,year,cut,subcut,indicator,Topic,EnglishName,value,se,N,method
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_comp5,Competition and Public Procurement,[B-READY] Percent of firms that cannot increase prices more than competitors without losing customers,92.37770081,2.8543112,145.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_comp6,Competition and Public Procurement,[B-READY] Percent of firms reporting their prices to be regulated,0,0.0,157.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_comp7,Competition and Public Procurement,[B-READY] Index of change of level of competition over last year,67.97520447,6.699465,156.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_comp8,Competition and Public Procurement,[B-READY] Index of difficulty to switch internet providers,77.18671417,7.962697,157.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_comp9,Competition and Public Procurement,[B-READY] Perceptions of the degree of difficulty to comply with government contract tender requirements,79.81626129,23.787916,11.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,corr1,Corruption,Percent of firms expected to give gifts in meetings with tax officials,20.76075172,13.189837,58.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,corr10,Corruption,Percent of firms expected to give gifts to get an operating license,0,0.0,6.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,corr11,Corruption,Percent of firms identifying corruption as a major or very severe constraint,9.120340347,6.344204,160.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,corr2,Corruption,Percent of firms expected to give gifts to secure government contract,.,,,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,corr4,Corruption,"Percent of firms expected to give gifts to public officials ""to get things done"" ",18.67375374,5.4180803,147.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,corr6,Corruption,Percent of firms expected to give gifts to get an electrical connection,14.400177,6.1140137,13.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,corr7,Corruption,Percent of firms expected to give gifts to get a water connection,0,0.0,13.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,corr8,Corruption,Percent of firms expected to give gifts to get a construction permit,25.24398613,4.355263,17.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,corr9,Corruption,Percent of firms expected to give gifts to get an import license ,25.90956116,22.904558,23.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,crime9,Dispute Resolution,Percent of firms identifying the courts as a major or very severe constraint                         ,1.242510438,0.7112825,153.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,disp1,Dispute Resolution,Percent of firms that had any commercial dispute,1.088110328,0.6729622,168.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,disp2,Dispute Resolution,"Percent of firms that use courts, arbitration, mediation, or conciliation to resolve or attempt to resolve its commercial disputes",85.22023773,12.2836895,4.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_disp3,Dispute Resolution,[B-READY] Perceptions of courts being independent and impartial in resolving commercial disputes,95.5003891,2.0020647,137.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_disp4,Dispute Resolution,[B-READY] Perceptions of arbitration being a reliable alternative to courts for resolving commercial disputes,96.17971802,1.4853549,133.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_disp5,Dispute Resolution,[B-READY] Perceptions of mediation being a reliable alternative to courts for resolving commercial disputes,94.2682724,1.9877344,131.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_disp6,Dispute Resolution,[B-READY] Perceptions index of courts as a constraint,91.36439514,2.5641022,153.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,fin1,Finance,Proportion of investment financed internally (%),57.66122818,13.101143,109.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,fin11,Finance,Proportion of loans requiring collateral (%),98.00787354,1.4173033,85.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,fin12,Finance,Percent of firms using banks to finance investments,21.35473824,5.8750124,111.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,fin13,Finance,Percent of firms using banks to finance working capital,54.73464203,8.342609,163.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,fin14,Finance,Percent of firms with a bank loan/line of credit,56.0105896,8.979688,163.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,fin16,Finance,Percent of firms identifying access to finance as a major or very severe constraint,10.51811981,3.8615963,171.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,fin20,Finance,Percent of firms not needing a loan,41.09593582,8.846632,163.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,fin21,Finance,Percent of firms whose recent loan application was rejected,0,0.0,74.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,fin23,Finance,Percent of firms that are fully credit constrained,1.723003626,0.80295,157.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,fin24,Finance,Percent of firms that are partially credit constrained,7.968614101,2.9148505,157.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_fin26,Finance,"[B-READY] Percent of firms reporting unfavorable rates, collateral, or procedures as main reason for not applying for loans",4.992240906,2.1261227,84.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_fin27,Finance,[B-READY] Days to receive a decision on loan application,10.57174683,3.195695,57.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_fin28,Finance,[B-READY] Proportion of sales paid by customers electronically,73.49693298,6.411986,161.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_fin29,Finance,[B-READY] Days to receive the main type of electronic payment ,2.867970467,1.0851599,125.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_fin30,Finance,[B-READY] Cost to receive main type of electronic payment (% of transaction),.8113782406,0.28774983,99.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_fin31,Finance,[B-READY] Proportion of payments made electronically,59.81023407,8.682785,140.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_fin32,Finance,[B-READY] Cost to make main type of electronic payment (% of transaction),.6608813405,0.13231044,90.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_fin33,Finance,[B-READY] Perceptions index of access to finance as a constraint,79.6697998,3.9815156,171.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,fin7,Finance,Proportion of working capital financed by banks (%),22.59046173,3.9060757,162.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,gend1,Gender,Percent of firms with women participation in ownership,29.75844955,8.95898,172.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,gend2,Gender,Proportion of permanent full-time workers that are women (%),65.46591949,4.4131594,168.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,gend3,Gender,Proportion of permanent full-time non-production workers that are women (%)*,66.71855164,4.6367893,158.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,gend4,Gender,Percent of firms with a woman top manager,20.7181015,7.827222,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,gend5,Gender,Proportion of permanent full-time production workers that are women (%)*,69.12530518,5.2848477,157.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,gend6,Gender,Percent of firms with majority women ownership,21.74878693,8.067175,171.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_gend7,Gender,[B-READY] Percent of firms owned or managed by women among those that held a government contract in last 3 years,47.90916824,39.480633,11.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,gend8,Gender,Proportion of women workers offered formal training over last fiscal year (%)*,55.21988297,15.098924,49.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,gend9,Gender,"Proportion of women workers offered formal training over last fiscal year (%, only service sector)",100,0.0,1.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,graft2,Corruption,Bribery depth (% of public transactions where a gift or informal payment was requested),20.90072441,6.556489,82.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,graft3,Corruption,Bribery incidence (percent of firms experiencing at least one bribe payment request),29.22448158,9.0595045,82.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_in1_median,Infrastructure and Climate,"[B-READY] Days to obtain an electrical connection, upon application [median]",2,15.253224,13.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,in11,Infrastructure and Climate,Percent of firms identifying transportation as a major or very severe constraint,6.053788662,2.2870247,172.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,in12,Infrastructure and Climate,Percent of firms identifying electricity as a major or very severe constraint,38.96780396,9.371243,173.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,in16,Infrastructure and Climate,Percent of firms experiencing electrical outages,45.10287857,8.499422,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_in18,Infrastructure and Climate,[B-READY] Percent of firms experiencing water insufficiencies,2.4990201,1.701285,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,in19,Infrastructure and Climate,Number of water insufficiencies in a typical month,4.224121094,,5.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_in2,Infrastructure and Climate,[B-READY] Number of electrical outages in a typical month,.5790583491,0.14851882,165.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,in20,Infrastructure and Climate,"Duration, in hours, of a typical water shortage",1.958982706,,4.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_in21,Infrastructure and Climate,[B-READY] Percent of firms experiencing internet disruptions,35.97187805,8.795429,171.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_in22_median,Infrastructure and Climate,[B-READY] Days to obtain internet connection [median],2,0.81370056,20.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_in23,Infrastructure and Climate,[B-READY] Perceptions index of transportation as a constraint,76.61680603,4.219499,172.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,in24,Infrastructure and Climate,Percent of firms experiencing damage of physical assets due to extreme weather,10.23694038,6.3166847,173.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,in25,Infrastructure and Climate,Percent of firms monitoring own CO2 emissions over last 3 years,21.74233055,6.6300426,173.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,in26,Infrastructure and Climate,Percent of firms adopting energy management measures to reduce emissions over last 3 years,32.72247696,7.950924,165.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_in3_median,Infrastructure and Climate,"[B-READY] Duration, in hours, of a typical electrical outage [median]",0,0.4220202,165.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_in4_median,Infrastructure and Climate,[B-READY] Losses due to electrical outages (% of annual sales) [median],0,0.04979911,158.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_in5_median,Infrastructure and Climate,[B-READY] Days to obtain a water connection [median],3,1.808978,13.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_in9,Infrastructure and Climate,[B-READY] Percent of firms owning or sharing  a generator,40.38216782,9.137861,172.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,infor1,Informality,Percent of firms competing against unregistered or informal firms,25.41967583,8.816533,139.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,infor2,Informality,Percent of firms identifying practices of competitors in the informal sector as a major or very severe constraint                  ,11.88901424,4.582315,159.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,infor4,Informality,Percent of firms formally registered when they started operations,94.37423706,3.504953,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,infor5,Informality,Number of years firm operated without formal registration,.354121536,0.26137888,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,lform3,Firm Profile,Percent of firms with legal status of Sole Proprietorship,75.71786499,7.010353,174.0,Global
